route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
10,Laborables(Tuvisa2023-06-05),pse-4eaf991bfc9,hacia Iliada / Bulevar Salburua,09:40_L10_1322_1379,0,,shp_3_70,0,0
3,Domingos(Tuvisa2023-04-14),pse-4eb0bb366a0,hacia Portal Bergara 25,21:00_L3_1360_1087,1,,shp_3_25,0,0
10,Laborables(Tuvisa2023-06-05),pse-4eb2ca0faed,hacia Iliada / Bulevar Salburua,08:00_L10_1322_1379,0,,shp_3_70,0,0
6,Domingos(Tuvisa2023-04-14),pse-4eb6de4bdad,hacia Mariturri / Reina Sofía,07:00_L6_1340_1385,1,,shp_3_51,0,0
10,4deAgosto(Tuvisa2023-06-05),pse-4eb89f218b6,hacia Catedral,19:45_L10_1322_1298,0,,shp_3_71,0,0
7,4deAgosto(Tuvisa2023-06-05),pse-4ebe40afe21,hacia Iliada / Bulevar Salburua,19:20_L7_1334_1257,1,,shp_3_65,0,0
9,DomingosAgosto(Tuvisa2023-06-05),pse-4ebe718f2e3,hacia Gamarra Mayor,19:13_L9_1121_1114,0,,shp_3_75,0,0
7,Laborables(Tuvisa-2023-01-30),pse-4ebff231cb4,hacia Iliada / Bulevar Salburua,17:10_L7_1348_1257,0,,shp_3_35,0,0
10,Domingos(Tuvisa-2023-01-30),pse-4ec11d5db14,hacia Naciones Unidas / Mariturri,14:00_L10_1379_1322,1,,shp_3_47,0,0
3,Laborables(Tuvisa2023-06-05),pse-4ec14f2bc7b,hacia Portal Bergara 25,14:45_L3_1360_1087,1,,shp_3_26,0,0
B,Sabados(Tuvisa2023-06-05),pse-4ec4ab50836,hacia Mendizorrotza,18:00_LB_1064_1074,0,,shp_3_78,0,0
B,Laborables(Tuvisa2023-04-14),pse-4eca08846b1,hacia Mendizorrotza,17:58_LB_1064_1074,0,,shp_3_78,0,0
8,Laborables(Tuvisa2023),pse-4ecae1bb568,hacia Intermodal,10:02_L8_1031_1022,0,,shp_3_61,0,0
7,DomingosAgosto(Tuvisa2023-06-05),pse-4ed240ae782,hacia Iliada / Bulevar Salburua,13:20_L7_1348_1257,0,,shp_3_35,0,0
10,FiestasBlancaFestivo(Tuvisa2023-06-05),pse-4ed27a10084,hacia Iliada / Bulevar Salburua,13:40_L10_1302_1379,1,,shp_3_62,0,0
7,FiestasBlancaLab(Tuvisa2023-06-05),pse-4ed2f76909b,hacia Paz/Hospital Santiago,14:50_L7_1257_1334,0,,shp_3_44,0,0
8,DomingosAgosto(Tuvisa2023-06-05),pse-4ed2f93445d,hacia Intermodal,19:00_L8_1031_1022,0,,shp_3_61,0,0
6,SabadosAgosto(Tuvisa2023-06-05),pse-4ed37010896,hacia Mariturri / Reina Sofía,22:05_L6_1340_1385,1,,shp_3_51,0,0
B,Laborables(Tuvisa2023-06-05),pse-4ed52209705,hacia Mendizorrotza,11:19_LB_1064_1074,0,,shp_3_78,0,0
4,Domingos(Tuvisa2023),pse-4ed67117e73,hacia Iruña Veleia / Oyón,11:20_L4_1282_1382,0,,shp_3_38,0,0
9,LaborablesAgostoSINL6L7L10(Tuvisa2023-06-05),pse-4eda951f266,hacia Comandante Izarduy / Zumaquera,17:45_L9_1114_1360_1,0,,shp_3_41,0,0
7,Domingos(Tuvisa-2023-01-30),pse-4edb4e31ac2,hacia Iliada / Bulevar Salburua,09:20_L7_1348_1257,0,,shp_3_35,0,0
B,LaborablesBEIcargaMendi(Tuvisa-2023-01-30),pse-4edda26a400,hacia Zaramaga/ Boulevard,16:44_LB_1074_1064,0,,shp_3_66,0,0
5,Laborables(Tuvisa2023-04-14),pse-4ee761c2bf7,hacia Ariñez,16:30_L5B_1338_1205,0,,shp_3_11,0,0
9,Laborables(Tuvisa2023),pse-4eea68b686d,hacia Comandante Izarduy / Zumaquera,15:30_L9_1114_1360,0,,shp_3_39,0,0
10,LaborablesBEIcargaMendi(Tuvisa-2023-01-30),pse-4eecb84b566,hacia Naciones Unidas / Mariturri,18:20_L10_1379_1322,1,,shp_3_47,0,0
1,Laborables(Tuvisa-2023-01-30),pse-4eed2dc2d32,hacia Reyes Navarra 19,14:47_L1_1012_1309,0,,shp_3_12,0,0
1,4deAgosto(Tuvisa2023-06-05),pse-4eee74b274c,hacia Catedral,20:40_L1_1309_1012,0,,shp_3_68,0,0
3,Laborables(Tuvisa-2023-01-30),pse-4ef092a688c,hacia Portal Bergara 25,17:05_L3_1360_1087,1,,shp_3_25,0,0
A,Domingos(Tuvisa2023),pse-4ef360baaa6,hacia Mendizorrotza,08:40_LA_1042_1055,0,,shp_3_76,0,0
A,LaborablesBEIcargaMendi(Tuvisa-2023-01-30),pse-4efe49e51b4,hacia Mendizorrotza,12:08_LA_1042_1055,0,,shp_3_76,0,0
10,FiestasBlancaFestivo(Tuvisa2023-06-05),pse-4f00c6eec6e,hacia Naciones Unidas / Mariturri,22:20_L10_1298_1322,1,,shp_3_13,0,0
6,Laborables(Tuvisa2023-04-14),pse-4f01504b596,hacia Mariturri / Reina Sofía,11:40_L6_1340_1385,1,,shp_3_51,0,0
10,Laborables(Tuvisa2023),pse-4f02165382e,hacia Naciones Unidas / Mariturri,07:50_L10_1379_1322,1,,shp_3_47,0,0
6,Sabados(Tuvisa-2023-01-30),pse-4f028f3d62d,hacia Catedral,22:15_L6_1340_1297,1,,shp_3_50,0,0
5,Laborables(Tuvisa2023-06-05),pse-4f02d894d34,hacia Bruselas / Portal Elorriaga,10:25_L5A_1192_1338,1,,shp_3_4,0,0
B,DomingosAgostoSINL6L7L10(Tuvisa2023-06-05),pse-4f02f842efc,hacia Zaramaga/ Boulevard,18:37_LB_1074_1064,0,,shp_3_66,0,0
8,Sabados(Tuvisa-2023-01-30),pse-4f045959d22,hacia Intermodal,14:20_L8_1031_1022,0,,shp_3_61,0,0
B,Sabados(Tuvisa2023-04-14),pse-4f08e755005,hacia Zaramaga/ Boulevard,22:05_LB_1074_1064,0,,shp_3_66,0,0
A,Sabados(Tuvisa2023),pse-4f0a71988fd,hacia Mendizorrotza,21:00_LA_1042_1055,0,,shp_3_76,0,0
5,LaborablesAgosto(Tuvisa2023-06-05),pse-4f0ee12f562,hacia Bruselas / Portal Elorriaga,07:35_L5A_1192_1338,1,,shp_3_4,0,0
9,Domingos(Tuvisa2023-06-05),pse-4f0ef94bf01,hacia Gamarra Mayor,13:43_L9_1121_1114,0,,shp_3_75,0,0
10,Laborables(Tuvisa-2023-01-30),pse-4f108f85f8c,hacia Iliada / Bulevar Salburua,16:00_L10_1322_1379,0,,shp_3_70,0,0
10,DomingosAgosto(Tuvisa2023-06-05),pse-4f1180ce8a7,hacia Naciones Unidas / Mariturri,22:00_L10_1379_1322,1,,shp_3_47,0,0
10,LaborablesBEIcargaMendi(Tuvisa-2023-01-30),pse-4f164b9a166,hacia Naciones Unidas / Mariturri,12:10_L10_1379_1322,1,,shp_3_47,0,0
6,Sabados(Tuvisa2023-06-05),pse-4f1c0934f7b,hacia Mariturri / Reina Sofía,08:30_L6_1340_1385,1,,shp_3_51,0,0
7,LaborablesBEIcargaMendi(Tuvisa-2023-01-30),pse-4f1c80ddb01,hacia Henry Morton Stanley / Océano Atlántico,08:10_L7_1257_1348,1,,shp_3_43,0,0
B,Sabados(Tuvisa2023-06-05),pse-4f1dd5ae93a,hacia Zaramaga/ Boulevard,18:47_LB_1074_1064,0,,shp_3_66,0,0
A,Laborables(Tuvisa2023-06-05),pse-4f2069f85a0,hacia Mendizorrotza,14:07_LA_1042_1055,0,,shp_3_76,0,0
5,Laborables(Tuvisa-2023-01-30),pse-4f21cd26bfb,hacia Bruselas / Portal Elorriaga,17:25_L5A_1192_1338,1,,shp_3_4,0,0
5,Laborables(Tuvisa-2023-01-30),pse-4f2225d125c,hacia Bruselas / Portal Elorriaga,06:55_L5A_1192_1338,1,,shp_3_4,0,0
10,Sabados(Tuvisa2023-04-14),pse-4f249df28ac,hacia Naciones Unidas / Mariturri,09:50_L10_1379_1322,1,,shp_3_47,0,0
1,LaborablesBEIcargaMendi(Tuvisa-2023-01-30),pse-4f2c4038ea9,hacia Reyes Navarra 19,15:17_L1_1012_1309,0,,shp_3_12,0,0
7,LaborablesBEIcargaMendi(Tuvisa-2023-01-30),pse-4f316d900d3,hacia Henry Morton Stanley / Océano Atlántico,07:20_L7_1257_1348,1,,shp_3_43,0,0
5,LaborablesBEIcargaMendi(Tuvisa-2023-01-30),pse-4f3436c2b46,hacia Bremen 15,15:05_L5B_1205_1350,1,,shp_3_21,0,0
B,Domingos(Tuvisa-2023-01-30),pse-4f345c41147,hacia Mendizorrotza,11:20_LB_1064_1074,0,,shp_3_78,0,0
A,Laborables(Tuvisa2023-06-05),pse-4f3535fe5f5,hacia Zaramaga/ Boulevard,17:12_LA_1055_1042,0,,shp_3_60,0,0
A,Sabados(Tuvisa2023-04-14),pse-4f358648b2f,hacia Mendizorrotza,12:00_LA_1042_1055,0,,shp_3_76,0,0
9,DomingosAgostoSINL6L7L10(Tuvisa2023-06-05),pse-4f380ed4ede,hacia Zalduondo,08:45_L9_1114_1121,0,,shp_3_40,0,0
6,Laborables(Tuvisa-2023-01-30),pse-4f398557bde,hacia Iliada / Gabriel Martínez Aragón,21:20_L6_1385_1340,0,,shp_3_56,0,0
G6,Gautxori(Tuvisa2023-06-05),pse-4f3a953632e,hacia Jesús Guridi,05:00_G6_1260_1260,0,,shp_3_54,0,0
A,DomingosAgosto(Tuvisa2023-06-05),pse-4f3d1d23a22,hacia Zaramaga/ Boulevard,11:37_LA_1055_1042,0,,shp_3_60,0,0
6,SantiagoFestivo(Tuvisa2023-06-05),pse-4f3f6c2ec59,hacia Paz/Hospital Santiago,15:00_L6_1340_1334,0,,shp_3_53,0,0
8,SantiagoFestivo(Tuvisa2023-06-05),pse-4f4121bb0a7,hacia Intermodal,20:00_L8_1031_1022,0,,shp_3_61,0,0
B,Laborables(Tuvisa-2023-01-30),pse-4f4b46a9c45,hacia Zaramaga/ Boulevard,14:31_LB_1074_1064,0,,shp_3_66,0,0
3,Domingos(Tuvisa2023-06-05),pse-4f4c385dda0,hacia Portal Bergara 25,14:30_L3_1360_1087,1,,shp_3_26,0,0
A,Domingos(Tuvisa2023-06-05),pse-4f4c9a39b08,hacia Zaramaga/ Boulevard,07:17_LA_1055_1042,0,,shp_3_60,0,0
1,Sabados(Tuvisa2023-06-05),pse-4f4eb1f87a1,hacia Catedral,19:00_L1_1309_1012,0,,shp_3_68,0,0
1,LaborablesAgosto(Tuvisa2023-06-05),pse-4f5102351cf,hacia Reyes Navarra 19,16:17_L1_1012_1309,0,,shp_3_12,0,0
6,SabadosAgosto(Tuvisa2023-06-05),pse-4f51156c3e9,hacia Iliada / Gabriel Martínez Aragón,21:00_L6_1385_1340,0,,shp_3_56,0,0
8,Domingos(Tuvisa2023),pse-4f5cbf45a66,hacia Intermodal,10:40_L8_1031_1022,0,,shp_3_61,0,0
3,DomingosAgosto(Tuvisa2023-06-05),pse-4f5ccb35401,hacia Portal Bergara 25,14:00_L3_1360_1087,1,,shp_3_26,0,0
A,LaborablesBEIcargaMendi(Tuvisa-2023-01-30),pse-4f601344c7d,hacia Mendizorrotza,12:43_LA_1042_1055,0,,shp_3_76,0,0
5,LaborablesAgostoSINL6L7L10(Tuvisa2023-06-05),pse-4f63bd116e7,hacia Bruselas / Portal Elorriaga,20:55_L5_1350_1338,1,,shp_3_1,0,0
8,LaborablesAgostoSINL6L7L10(Tuvisa2023-06-05),pse-4f63e334798,hacia Nieves Cano / Unibersitatea,14:40_L8_1022_1031,0,,shp_3_45,0,0
4,Sabados(Tuvisa2023-06-05),pse-4f652c80e28,hacia Iruña Veleia / Oyón,21:30_L4_1282_1382,0,,shp_3_38,0,0
10,Laborables(Tuvisa2023-04-14),pse-4f6537ef29f,hacia Naciones Unidas / Mariturri,22:10_L10_1379_1322,1,,shp_3_47,0,0
6,Sabados(Tuvisa-2023-01-30),pse-4f654fcd7b3,hacia Mariturri / Reina Sofía,15:15_L6_1340_1385,1,,shp_3_51,0,0
4,DomingosAgostoSINL6L7L10(Tuvisa2023-06-05),pse-4f65916d7b1,hacia Iruña Veleia / Oyón,15:00_L4_1282_1382,0,,shp_3_38,0,0
6,Laborables(Tuvisa2023),pse-4f685679bf2,hacia Mariturri / Reina Sofía,15:20_L6_1340_1385,1,,shp_3_52,0,0
7,Laborables(Tuvisa-2023-01-30),pse-4f68e1bca82,hacia Iliada / Bulevar Salburua,12:10_L7_1348_1257,0,,shp_3_35,0,0
9,Domingos(Tuvisa2023-06-05),pse-4f690bb020d,hacia Gamarra Mayor,10:13_L9_1121_1114,0,,shp_3_75,0,0
6,Laborables(Tuvisa2023-04-14),pse-4f6fa61a2a3,hacia Iliada / Gabriel Martínez Aragón,07:00_L6_1385_1340,0,,shp_3_56,0,0
10,Laborables(Tuvisa-2023-01-30),pse-4f73201cded,hacia Naciones Unidas / Mariturri,08:40_L10_1379_1322,1,,shp_3_47,0,0
A,SantiagoFestivo(Tuvisa2023-06-05),pse-4f75d2e5adb,hacia Zaramaga/ Boulevard,07:37_LA_1055_1042,0,,shp_3_60,0,0
3,Sabados(Tuvisa2023-06-05),pse-4f7c0358ce9,hacia Comandante Izarduy / Zumaquera,18:00_L3_1087_1360,0,,shp_3_73,0,0
10,Sabados(Tuvisa-2023-01-30),pse-4f7cd6049d7,hacia Iliada / Bulevar Salburua,07:00_L10_1322_1379,0,,shp_3_70,0,0
A,LaborablesBEIcargaMendi(Tuvisa-2023-01-30),pse-4f7daec31f0,hacia Zaramaga/ Boulevard,20:07_LA_1055_1042,0,,shp_3_60,0,0
7,Sabados(Tuvisa2023-06-05),pse-4f7ee450543,hacia Iliada / Bulevar Salburua,10:30_L7_1348_1257,0,,shp_3_35,0,0
6,FiestasBlancaLab(Tuvisa2023-06-05),pse-4f7f12930e9,hacia Paz/Hospital Santiago,19:00_L6_1340_1334,0,,shp_3_53,0,0
8,4deAgosto(Tuvisa2023-06-05),pse-4f80159fa98,hacia Nieves Cano / Unibersitatea,20:00_L8_1022_1031,0,,shp_3_45,0,0
7,Domingos(Tuvisa-2023-01-30),pse-4f8097f5913,hacia Iliada / Bulevar Salburua,11:00_L7_1348_1257,0,,shp_3_35,0,0
4,Domingos(Tuvisa2023-06-05),pse-4f81014907b,hacia Donostia / Baiona,10:00_L4_1382_1282,1,,shp_3_59,0,0
A,LaborablesAgostoSINL6L7L10(Tuvisa2023-06-05),pse-4f815097a90,hacia Mendizorrotza,17:00_LA_1042_1055,0,,shp_3_76,0,0
8,Domingos(Tuvisa2023),pse-4f833d312bb,hacia Intermodal,19:00_L8_1031_1022,0,,shp_3_61,0,0
B,Sabados(Tuvisa2023-04-14),pse-4f8644264f7,hacia Mendizorrotza,15:45_LB_1064_1074,0,,shp_3_78,0,0
A,Domingos(Tuvisa2023),pse-4f86ca1ad65,hacia Zaramaga/ Boulevard,17:37_LA_1055_1042,0,,shp_3_60,0,0
4,Domingos(Tuvisa-2023-01-30),pse-4f875967823,hacia Iruña Veleia / Oyón,17:00_L4_1282_1382,0,,shp_3_38,0,0
6,Laborables(Tuvisa-2023-01-30),pse-4f87af4a490,hacia Iliada / Gabriel Martínez Aragón,08:40_L6_1385_1340,0,,shp_3_56,0,0
G1,Gautxori(Tuvisa-2023-01-30),pse-4f8a4fc9ac6,hacia Catedral,23:40_G1_1012_1012,0,,shp_3_17,0,0
A,LaborablesAgosto(Tuvisa2023-06-05),pse-4f8aeab7ea0,hacia Mendizorrotza,10:12_LA_1042_1055,0,,shp_3_76,0,0
9,4deAgosto(Tuvisa2023-06-05),pse-4f8d69d1682,hacia Gamarra Mayor,20:45_L9_1360_1114,1,,shp_3_30,0,0
5,SantiagoFestivo(Tuvisa2023-06-05),pse-4f9236f232a,hacia Bremen 15,09:00_L5_1338_1350,0,,shp_3_6,0,0
4,Laborables(Tuvisa-2023-01-30),pse-4f9256d48c7,hacia Iruña Veleia / Oyón,07:10_L4_1282_1382,0,,shp_3_38,0,0
8,Laborables(Tuvisa2023-04-14),pse-4f92952272b,hacia Intermodal,13:17_L8_1031_1022,0,,shp_3_61,0,0
7,SabadosAgosto(Tuvisa2023-06-05),pse-4f94226e837,hacia Iliada / Bulevar Salburua,15:00_L7_1348_1257,0,,shp_3_35,0,0
1,Domingos(Tuvisa2023-06-05),pse-4f97c2e313a,hacia Reyes Navarra 19,16:17_L1_1012_1309,0,,shp_3_12,0,0
E1,CementerioSabado(Tuvisa2023),pse-4f986d86b80,hacia Prado,17:20_57,1,,shp_3_24,0,0
8,Laborables(Tuvisa-2023-01-30),pse-4f9a9415ab0,hacia Nieves Cano / Unibersitatea,06:00_L8_1022_1031,0,,shp_3_45,0,0
9,SantiagoFestivo(Tuvisa2023-06-05),pse-4f9f50ae965,hacia Zalduondo,09:15_L9_1114_1121,0,,shp_3_40,0,0
G6,Gautxori678y9Agosto(Tuvisa2023-06-05),pse-4fa17057e6e,hacia Jesús Guridi,05:00_G6_1260_1260,0,,shp_3_54,0,0
4,DomingosAgosto(Tuvisa2023-06-05),pse-4fa73b0971b,hacia Donostia / Baiona,13:00_L4_1382_1282,1,,shp_3_59,0,0
G4,Gautxori(Tuvisa2023-04-14),pse-4fa988815a4,hacia Catedral,03:00_G4_1012_1012,0,,shp_3_33,0,0
7,Laborables(Tuvisa-2023-01-30),pse-4fad0c8f372,hacia Iliada / Bulevar Salburua,17:50_L7_1348_1257,0,,shp_3_35,0,0
8,Laborables(Tuvisa2023),pse-4fadb91ac06,hacia Nieves Cano / Unibersitatea,16:45_L8_1022_1031,0,,shp_3_45,0,0
A,Laborables(Tuvisa-2023-01-30),pse-4fae8b47b64,hacia Mendizorrotza,19:43_LA_1042_1055,0,,shp_3_76,0,0
10,Laborables(Tuvisa2023-04-14),pse-4fb5d99964d,hacia Naciones Unidas / Mariturri,18:20_L10_1379_1322,1,,shp_3_47,0,0
3,Laborables(Tuvisa2023-06-05),pse-4fbd771cb0d,hacia Zalduondo,05:50_L3_1087_1121,0,,shp_3_74,0,0
7,FiestasBlancaFestivo(Tuvisa2023-06-05),pse-4fc52a37075,hacia Henry Morton Stanley / Océano Atlántico,21:20_L7_1298_1348,1,,shp_3_18,0,0
8,Domingos(Tuvisa2023-06-05),pse-4fc5aca4f40,hacia Nieves Cano / Unibersitatea,11:40_L8_1022_1031,0,,shp_3_45,0,0
1,LaborablesBEIcargaMendi(Tuvisa-2023-01-30),pse-4fc7388ae76,hacia Catedral,11:00_L1_1309_1012,0,,shp_3_68,0,0
4,DomingosAgosto(Tuvisa2023-06-05),pse-4fc9b52f389,hacia Donostia / Baiona,11:00_L4_1382_1282,1,,shp_3_59,0,0
8,Sabados(Tuvisa2023-04-14),pse-4fcb59d84ae,hacia Intermodal,14:00_L8_1031_1022,0,,shp_3_61,0,0
A,Domingos(Tuvisa2023-06-05),pse-4fd0a22722f,hacia Zaramaga/ Boulevard,15:57_LA_1055_1042,0,,shp_3_60,0,0
4,4deAgosto(Tuvisa2023-06-05),pse-4fd0edc6b92,hacia Donostia / Baiona,21:35_L4_1382_1282,1,,shp_3_59,0,0
A,Domingos(Tuvisa2023),pse-4fd1b34c7b1,hacia Zaramaga/ Boulevard,12:37_LA_1055_1042,0,,shp_3_60,0,0
7,Sabados(Tuvisa-2023-01-30),pse-4fd2f9382d2,hacia Iliada / Bulevar Salburua,09:30_L7_1348_1257,0,,shp_3_35,0,0
A,Domingos(Tuvisa2023),pse-4fd87d59e44,hacia Zaramaga/ Boulevard,15:17_LA_1055_1042,0,,shp_3_60,0,0
5,Laborables(Tuvisa2023-04-14),pse-4fd9417b816,hacia Bruselas / Portal Elorriaga,21:40_L5_1350_1338,1,,shp_3_1,0,0
7,LaborablesAgosto(Tuvisa2023-06-05),pse-4fdb9185369,hacia Iliada / Bulevar Salburua,14:30_L7_1348_1257,0,,shp_3_35,0,0
4,Laborables(Tuvisa2023),pse-4fe001e4756,hacia Donostia / Baiona,06:10_L4_1382_1282,1,,shp_3_59,0,0
10,Sabados(Tuvisa2023),pse-4fe10a277c5,hacia Naciones Unidas / Mariturri,10:05_L10_1379_1322,1,,shp_3_47,0,0
8,Domingos(Tuvisa2023-04-14),pse-4fe2b38956c,hacia Nieves Cano / Unibersitatea,21:00_L8_1022_1031,0,,shp_3_45,0,0
3,4deAgosto(Tuvisa2023-06-05),pse-4fe3c491c7d,hacia Comandante Izarduy / Zumaquera,09:30_L3_1087_1360,0,,shp_3_73,0,0
G4,Gautxori4y5Agosto(Tuvisa2023-06-05),pse-4ff033174a4,hacia Catedral,03:45_G4_1012_1012,0,,shp_3_32,0,0
4,Sabados(Tuvisa2023-06-05),pse-4ff4023f34c,hacia Iruña Veleia / Oyón,18:15_L4_1282_1382,0,,shp_3_38,0,0
B,Laborables(Tuvisa2023-04-14),pse-4ff4eb26fed,hacia Mendizorrotza,16:34_LB_1064_1074,0,,shp_3_78,0,0
A,Laborables(Tuvisa2023-04-14),pse-4ff7acc244d,hacia Mendizorrotza,15:45_LA_1042_1055,0,,shp_3_76,0,0
A,Laborables(Tuvisa2023-04-14),pse-4ff91f434dc,hacia Mendizorrotza,16:41_LA_1042_1055,0,,shp_3_76,0,0
A,Sabados(Tuvisa2023-04-14),pse-4ffc8b39e48,hacia Zaramaga/ Boulevard,20:02_LA_1055_1042,0,,shp_3_60,0,0
6,Laborables(Tuvisa2023-06-05),pse-4fff3e18165,hacia Iliada / Gabriel Martínez Aragón,22:05_L6_1385_1340,0,,shp_3_56,0,0
6,LaborablesBEIcargaMendi(Tuvisa-2023-01-30),pse-4fff6abb2bd,hacia Iliada / Gabriel Martínez Aragón,08:40_L6_1385_1340,0,,shp_3_56,0,0
6,Laborables(Tuvisa2023),pse-4fff70e82a8,hacia Mariturri / Reina Sofía,07:00_L6_1340_1385,1,,shp_3_52,0,0
10,Sabados(Tuvisa2023-06-05),pse-50001153851,hacia Naciones Unidas / Mariturri,11:05_L10_1379_1322,1,,shp_3_47,0,0
9,Laborables(Tuvisa2023-04-14),pse-500169a0143,hacia Gamarra Mayor,10:33_L9_ARETXABALETA_GAMARRA,0,,shp_3_75,0,0
1,Sabados(Tuvisa2023-04-14),pse-5001f31e540,hacia Reyes Navarra 19,15:37_L1_1012_1309,0,,shp_3_12,0,0
10,Sabados(Tuvisa-2023-01-30),pse-50030ebdd04,hacia Iliada / Bulevar Salburua,17:45_L10_1322_1379,0,,shp_3_70,0,0
1,LaborablesBEIcargaMendi(Tuvisa-2023-01-30),pse-500696a0ceb,hacia Reyes Navarra 19,13:32_L1_1012_1309,0,,shp_3_12,0,0
5,LaborablesBEIcargaMendi(Tuvisa-2023-01-30),pse-500ab22a99e,hacia Bruselas / Portal Elorriaga,10:25_L5A_1192_1338,1,,shp_3_4,0,0
7,LaborablesAgosto(Tuvisa2023-06-05),pse-5010a43f307,hacia Henry Morton Stanley / Océano Atlántico,13:35_L7_1257_1348,1,,shp_3_43,0,0
5,Domingos(Tuvisa-2023-01-30),pse-5011e678e00,hacia Bruselas / Portal Elorriaga,12:40_L5_1350_1338,1,,shp_3_1,0,0
10,Laborables(Tuvisa2023),pse-5012a9cae97,hacia Naciones Unidas / Mariturri,18:50_L10_1379_1322,1,,shp_3_47,0,0
8,LaborablesAgostoSINL6L7L10(Tuvisa2023-06-05),pse-501332e004a,hacia Nieves Cano / Unibersitatea,21:00_L8_1022_1031,0,,shp_3_45,0,0
8,DomingosAgosto(Tuvisa2023-06-05),pse-5014a5ef371,hacia Nieves Cano / Unibersitatea,09:20_L8_1022_1031,0,,shp_3_45,0,0
A,SabadosAgosto(Tuvisa2023-06-05),pse-5015ef3bbfc,hacia Mendizorrotza,22:00_LA_1042_1055,0,,shp_3_76,0,0
9,SantiagoFestivo(Tuvisa2023-06-05),pse-501754dcc6f,hacia Gamarra Mayor,18:13_L9_1121_1114,0,,shp_3_75,0,0
1,Sabados(Tuvisa2023-06-05),pse-5019080e799,hacia Reyes Navarra 19,08:17_L1_1012_1309,0,,shp_3_12,0,0
10,Sabados(Tuvisa2023-06-05),pse-501927550d0,hacia Catedral,22:20_L10_1379_1298,1,,shp_3_46,0,0
B,Sabados(Tuvisa2023-04-14),pse-50194ba18c8,hacia Mendizorrotza,11:30_LB_1064_1074,0,,shp_3_78,0,0
5,Laborables(Tuvisa2023-06-05),pse-501a5d8c7c1,hacia Bruselas / Portal Elorriaga,07:55_L5A_1192_1338,1,,shp_3_4,0,0
4,Sabados(Tuvisa2023-04-14),pse-501d2339e73,hacia Donostia / Baiona,18:50_L4_1382_1282,1,,shp_3_59,0,0
3,Laborables(Tuvisa-2023-01-30),pse-501f960f9d0,hacia Aretxabaleta,22:05_L3_1086_1121,0,,shp_3_31,0,0
6,FiestasBlancaLab(Tuvisa2023-06-05),pse-5023c8a77b7,hacia Mariturri / Reina Sofía,13:40_L6_1297_1385,0,,shp_3_15,0,0
4,Sabados(Tuvisa-2023-01-30),pse-502725ff93f,hacia Donostia / Baiona,09:05_L4_1382_1282,1,,shp_3_59,0,0
7,Sabados(Tuvisa-2023-01-30),pse-5029f427502,hacia Henry Morton Stanley / Océano Atlántico,18:50_L7_1257_1348,1,,shp_3_43,0,0
3,Domingos(Tuvisa2023),pse-502c471e14a,hacia Portal Bergara 25,21:30_L3_1360_1087,1,,shp_3_25,0,0
7,Sabados(Tuvisa2023-04-14),pse-5030053eccc,hacia Henry Morton Stanley / Océano Atlántico,08:50_L7_1257_1348,1,,shp_3_43,0,0
3,LaborablesBEIcargaMendi(Tuvisa-2023-01-30),pse-5031329c0a3,hacia Aretxabaleta,21:00_L3_1087_1121,0,,shp_3_74,0,0
A,SantiagoFestivo(Tuvisa2023-06-05),pse-5032ee3d174,hacia Mendizorrotza,16:40_LA_1042_1055,0,,shp_3_76,0,0
9,Laborables(Tuvisa2023),pse-50332759ea7,hacia Comandante Izarduy / Zumaquera,20:30_L9_1114_1360,0,,shp_3_39,0,0
7,SantiagoFestivo(Tuvisa2023-06-05),pse-50341696e0b,hacia Catedral,17:20_L7_1348_1298,0,,shp_3_36,0,0
5,Sabados(Tuvisa2023-04-14),pse-5037a5f52ef,hacia Bremen 15,18:45_L5_1338_1350,0,,shp_3_6,0,0
B,LaborablesBEIcargaMendi(Tuvisa-2023-01-30),pse-503aaa20109,hacia Mendizorrotza,15:31_LB_1064_1074,0,,shp_3_78,0,0
9,Laborables(Tuvisa2023-04-14),pse-503be7be8f2,hacia Gamarra Mayor,08:53_L9_ARETXABALETA_GAMARRA,0,,shp_3_75,0,0
8,Sabados(Tuvisa2023-06-05),pse-504a7228314,hacia Intermodal,12:00_L8_1031_1022,0,,shp_3_61,0,0
8,LaborablesAgostoSINL6L7L10(Tuvisa2023-06-05),pse-504a7d521eb,hacia Nieves Cano / Unibersitatea,10:20_L8_1022_1031,0,,shp_3_45,0,0
8,Laborables(Tuvisa2023-06-05),pse-504f97dd2b1,hacia Nieves Cano / Unibersitatea,21:30_L8_1022_1031,0,,shp_3_45,0,0
4,DomingosAgostoSINL6L7L10(Tuvisa2023-06-05),pse-504ff1e6d9d,hacia Donostia / Baiona,18:40_L4_1382_1282,1,,shp_3_59,0,0
A,Sabados(Tuvisa2023-06-05),pse-5051bae2fef,hacia Mendizorrotza,08:30_LA_1042_1055,0,,shp_3_76,0,0
